,id,pergunta,resposta,item
735,110,Qual sua média de consumo de vinhos ao mês?,6 - 10 garrafas,Qual sua média de consumo de vinhos ao mês? 6 - 10 garrafas
736,111,Qual sua média de consumo de vinhos ao mês?,3 - 5 garrafas,Qual sua média de consumo de vinhos ao mês? 3 - 5 garrafas
737,112,Qual sua média de consumo de vinhos ao mês?,3 - 5 garrafas,Qual sua média de consumo de vinhos ao mês? 3 - 5 garrafas
738,113,Qual sua média de consumo de vinhos ao mês?,1 - 2 garrafas,Qual sua média de consumo de vinhos ao mês? 1 - 2 garrafas
739,114,Qual sua média de consumo de vinhos ao mês?,15 ou mais,Qual sua média de consumo de vinhos ao mês? 15 ou mais
740,115,Qual sua média de consumo de vinhos ao mês?,3 - 5 garrafas,Qual sua média de consumo de vinhos ao mês? 3 - 5 garrafas
741,116,Qual sua média de consumo de vinhos ao mês?,6 - 10 garrafas,Qual sua média de consumo de vinhos ao mês? 6 - 10 garrafas
742,117,Qual sua média de consumo de vinhos ao mês?,3 - 5 garrafas,Qual sua média de consumo de vinhos ao mês? 3 - 5 garrafas
743,118,Qual sua média de consumo de vinhos ao mês?,1 - 2 garrafas,Qual sua média de consumo de vinhos ao mês? 1 - 2 garrafas
744,119,Qual sua média de consumo de vinhos ao mês?,1 - 2 garrafas,Qual sua média de consumo de vinhos ao mês? 1 - 2 garrafas
745,120,Qual sua média de consumo de vinhos ao mês?,3 - 5 garrafas,Qual sua média de consumo de vinhos ao mês? 3 - 5 garrafas
746,121,Qual sua média de consumo de vinhos ao mês?,3 - 5 garrafas,Qual sua média de consumo de vinhos ao mês? 3 - 5 garrafas
747,122,Qual sua média de consumo de vinhos ao mês?,1 - 2 garrafas,Qual sua média de consumo de vinhos ao mês? 1 - 2 garrafas
748,123,Qual sua média de consumo de vinhos ao mês?,1 - 2 garrafas,Qual sua média de consumo de vinhos ao mês? 1 - 2 garrafas
749,124,Qual sua média de consumo de vinhos ao mês?,1 - 2 garrafas,Qual sua média de consumo de vinhos ao mês? 1 - 2 garrafas
750,0,Como você avalia o seu nível de conhecimento sobre vinhos?,Médio,Como você avalia o seu nível de conhecimento sobre vinhos? Médio
751,1,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
752,2,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
753,3,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
754,4,Como você avalia o seu nível de conhecimento sobre vinhos?,Médio,Como você avalia o seu nível de conhecimento sobre vinhos? Médio
755,5,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
756,6,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
757,7,Como você avalia o seu nível de conhecimento sobre vinhos?,Médio,Como você avalia o seu nível de conhecimento sobre vinhos? Médio
758,8,Como você avalia o seu nível de conhecimento sobre vinhos?,Médio,Como você avalia o seu nível de conhecimento sobre vinhos? Médio
759,9,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
760,10,Como você avalia o seu nível de conhecimento sobre vinhos?,Nenhum,Como você avalia o seu nível de conhecimento sobre vinhos? Nenhum
761,11,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
762,12,Como você avalia o seu nível de conhecimento sobre vinhos?,Médio,Como você avalia o seu nível de conhecimento sobre vinhos? Médio
763,13,Como você avalia o seu nível de conhecimento sobre vinhos?,Médio,Como você avalia o seu nível de conhecimento sobre vinhos? Médio
764,14,Como você avalia o seu nível de conhecimento sobre vinhos?,Médio,Como você avalia o seu nível de conhecimento sobre vinhos? Médio
765,15,Como você avalia o seu nível de conhecimento sobre vinhos?,Médio,Como você avalia o seu nível de conhecimento sobre vinhos? Médio
766,16,Como você avalia o seu nível de conhecimento sobre vinhos?,Médio,Como você avalia o seu nível de conhecimento sobre vinhos? Médio
767,17,Como você avalia o seu nível de conhecimento sobre vinhos?,Médio,Como você avalia o seu nível de conhecimento sobre vinhos? Médio
768,18,Como você avalia o seu nível de conhecimento sobre vinhos?,Médio,Como você avalia o seu nível de conhecimento sobre vinhos? Médio
769,19,Como você avalia o seu nível de conhecimento sobre vinhos?,Médio,Como você avalia o seu nível de conhecimento sobre vinhos? Médio
770,20,Como você avalia o seu nível de conhecimento sobre vinhos?,Médio,Como você avalia o seu nível de conhecimento sobre vinhos? Médio
771,21,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
772,22,Como você avalia o seu nível de conhecimento sobre vinhos?,Médio,Como você avalia o seu nível de conhecimento sobre vinhos? Médio
773,23,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
774,24,Como você avalia o seu nível de conhecimento sobre vinhos?,Médio,Como você avalia o seu nível de conhecimento sobre vinhos? Médio
775,25,Como você avalia o seu nível de conhecimento sobre vinhos?,Médio,Como você avalia o seu nível de conhecimento sobre vinhos? Médio
776,26,Como você avalia o seu nível de conhecimento sobre vinhos?,Médio,Como você avalia o seu nível de conhecimento sobre vinhos? Médio
777,27,Como você avalia o seu nível de conhecimento sobre vinhos?,Médio,Como você avalia o seu nível de conhecimento sobre vinhos? Médio
778,28,Como você avalia o seu nível de conhecimento sobre vinhos?,Médio,Como você avalia o seu nível de conhecimento sobre vinhos? Médio
779,29,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
780,30,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
781,31,Como você avalia o seu nível de conhecimento sobre vinhos?,Médio,Como você avalia o seu nível de conhecimento sobre vinhos? Médio
782,32,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
783,33,Como você avalia o seu nível de conhecimento sobre vinhos?,Médio,Como você avalia o seu nível de conhecimento sobre vinhos? Médio
784,34,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
785,35,Como você avalia o seu nível de conhecimento sobre vinhos?,Médio,Como você avalia o seu nível de conhecimento sobre vinhos? Médio
786,36,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
787,37,Como você avalia o seu nível de conhecimento sobre vinhos?,Nenhum,Como você avalia o seu nível de conhecimento sobre vinhos? Nenhum
788,38,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
789,39,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
790,40,Como você avalia o seu nível de conhecimento sobre vinhos?,Médio,Como você avalia o seu nível de conhecimento sobre vinhos? Médio
791,41,Como você avalia o seu nível de conhecimento sobre vinhos?,Médio,Como você avalia o seu nível de conhecimento sobre vinhos? Médio
792,42,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
793,43,Como você avalia o seu nível de conhecimento sobre vinhos?,Nenhum,Como você avalia o seu nível de conhecimento sobre vinhos? Nenhum
794,44,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
795,45,Como você avalia o seu nível de conhecimento sobre vinhos?,Médio,Como você avalia o seu nível de conhecimento sobre vinhos? Médio
796,46,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
797,47,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
798,48,Como você avalia o seu nível de conhecimento sobre vinhos?,Médio,Como você avalia o seu nível de conhecimento sobre vinhos? Médio
799,49,Como você avalia o seu nível de conhecimento sobre vinhos?,Médio,Como você avalia o seu nível de conhecimento sobre vinhos? Médio
800,50,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
801,51,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
802,52,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
803,53,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
804,54,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
805,55,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
806,56,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
807,57,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
808,58,Como você avalia o seu nível de conhecimento sobre vinhos?,Médio,Como você avalia o seu nível de conhecimento sobre vinhos? Médio
809,59,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
810,60,Como você avalia o seu nível de conhecimento sobre vinhos?,Médio,Como você avalia o seu nível de conhecimento sobre vinhos? Médio
811,61,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
812,62,Como você avalia o seu nível de conhecimento sobre vinhos?,Nenhum,Como você avalia o seu nível de conhecimento sobre vinhos? Nenhum
813,63,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
814,64,Como você avalia o seu nível de conhecimento sobre vinhos?,Alto,Como você avalia o seu nível de conhecimento sobre vinhos? Alto
815,65,Como você avalia o seu nível de conhecimento sobre vinhos?,Médio,Como você avalia o seu nível de conhecimento sobre vinhos? Médio
816,66,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
817,67,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
818,68,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
819,69,Como você avalia o seu nível de conhecimento sobre vinhos?,Médio,Como você avalia o seu nível de conhecimento sobre vinhos? Médio
820,70,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
821,71,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
822,72,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
823,73,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
824,74,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
825,75,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
826,76,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
827,77,Como você avalia o seu nível de conhecimento sobre vinhos?,Médio,Como você avalia o seu nível de conhecimento sobre vinhos? Médio
828,78,Como você avalia o seu nível de conhecimento sobre vinhos?,Médio,Como você avalia o seu nível de conhecimento sobre vinhos? Médio
829,79,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
830,80,Como você avalia o seu nível de conhecimento sobre vinhos?,Médio,Como você avalia o seu nível de conhecimento sobre vinhos? Médio
831,81,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
832,82,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
833,83,Como você avalia o seu nível de conhecimento sobre vinhos?,Nenhum,Como você avalia o seu nível de conhecimento sobre vinhos? Nenhum
834,84,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
835,85,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
836,86,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
837,87,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
838,88,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
839,89,Como você avalia o seu nível de conhecimento sobre vinhos?,Médio,Como você avalia o seu nível de conhecimento sobre vinhos? Médio
840,90,Como você avalia o seu nível de conhecimento sobre vinhos?,Nenhum,Como você avalia o seu nível de conhecimento sobre vinhos? Nenhum
841,91,Como você avalia o seu nível de conhecimento sobre vinhos?,Médio,Como você avalia o seu nível de conhecimento sobre vinhos? Médio
842,92,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
843,93,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
844,94,Como você avalia o seu nível de conhecimento sobre vinhos?,Alto,Como você avalia o seu nível de conhecimento sobre vinhos? Alto
845,95,Como você avalia o seu nível de conhecimento sobre vinhos?,Médio,Como você avalia o seu nível de conhecimento sobre vinhos? Médio
846,96,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
847,97,Como você avalia o seu nível de conhecimento sobre vinhos?,Médio,Como você avalia o seu nível de conhecimento sobre vinhos? Médio
848,98,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
849,99,Como você avalia o seu nível de conhecimento sobre vinhos?,Médio,Como você avalia o seu nível de conhecimento sobre vinhos? Médio
850,100,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
851,101,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
852,102,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
853,103,Como você avalia o seu nível de conhecimento sobre vinhos?,Médio,Como você avalia o seu nível de conhecimento sobre vinhos? Médio
854,104,Como você avalia o seu nível de conhecimento sobre vinhos?,Alto,Como você avalia o seu nível de conhecimento sobre vinhos? Alto
855,105,Como você avalia o seu nível de conhecimento sobre vinhos?,Médio,Como você avalia o seu nível de conhecimento sobre vinhos? Médio
856,106,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
857,107,Como você avalia o seu nível de conhecimento sobre vinhos?,Médio,Como você avalia o seu nível de conhecimento sobre vinhos? Médio
858,108,Como você avalia o seu nível de conhecimento sobre vinhos?,Médio,Como você avalia o seu nível de conhecimento sobre vinhos? Médio
859,109,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
860,110,Como você avalia o seu nível de conhecimento sobre vinhos?,Médio,Como você avalia o seu nível de conhecimento sobre vinhos? Médio
861,111,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
862,112,Como você avalia o seu nível de conhecimento sobre vinhos?,Médio,Como você avalia o seu nível de conhecimento sobre vinhos? Médio
863,113,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
864,114,Como você avalia o seu nível de conhecimento sobre vinhos?,Médio,Como você avalia o seu nível de conhecimento sobre vinhos? Médio
865,115,Como você avalia o seu nível de conhecimento sobre vinhos?,Médio,Como você avalia o seu nível de conhecimento sobre vinhos? Médio
866,116,Como você avalia o seu nível de conhecimento sobre vinhos?,Médio,Como você avalia o seu nível de conhecimento sobre vinhos? Médio
867,117,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
868,118,Como você avalia o seu nível de conhecimento sobre vinhos?,Médio,Como você avalia o seu nível de conhecimento sobre vinhos? Médio
869,119,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
870,120,Como você avalia o seu nível de conhecimento sobre vinhos?,Médio,Como você avalia o seu nível de conhecimento sobre vinhos? Médio
871,121,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
872,122,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
873,123,Como você avalia o seu nível de conhecimento sobre vinhos?,Baixo,Como você avalia o seu nível de conhecimento sobre vinhos? Baixo
